city_id,latitude,longitude,city,country
f9bTtFwC,-117.83438,44.774876,Baker City OR,United States
ivPiJzrM,-101.47874,32.250397,Big Spring TX,United States
EldeKTrg,-86.872215,12.431554,León,Nicaragua
UQ8tlcpT,67.00994,24.861462,Karachi,Pakistan
eqrk1Bn3,-1.9890653,52.250267,Feckenham,United Kingdom
EqULuZAF,-83.936874,39.878117,Enon OH,United States
kCLlI4eE,-67.689384,-34.97799,General Alvear,Argentina
U8u_UvWc,-82.21738,41.293938,Oberlin OH,United States
HWheCJXa,-111.38034,56.72638,Fort McMurray,Canada
g7mrdzhB,11.162953,46.61159,Lana,Italy
HOeAn3hV,-7.0183935,53.66407,Clonmellon,Ireland
JAkXgdQc,-1.519693,52.406822,Coventry,United Kingdom
4JpFDPX6,90.41252,23.810331,Dhaka,Bangladesh
jQ4Jev4Q,27.407724,-24.590166,Thabazimbi,South Africa
DhMky4Jc,10.8514,44.9612,Gonzaga,Italy
wJhchwn9,19.12031,50.81182,Częstochowa,Poland
E2Yz7EYO,-4.6573057,37.207905,Alameda,Spain
grG07nE5,-82.10126,39.32924,Athens OH,United States
TMo0pzCI,16.483725,41.11729,Ruvo di Puglia,Italy
vAlHrdDq,-88.844826,43.304993,Reeseville WI,United States
PvZ2Gunv,6.0342617,49.668327,Kehlen,Luxembourg
BzlW9M4E,-80.162544,25.93315,North Miami Beach FL,United States
TpO04A4S,34.41611,53.26353,Bryansk,Russia
oQpqNrmh,-4.1756945,38.70828,Almodóvar del Campo,Spain
AMXkBO9S,14.901757,37.56718,Paterno,Italy
7DFEcXnM,24.347166,46.157284,Mediaș,Romania
Yuquo9QH,-61.391766,46.072098,Mabou,Canada
VnH7l5zc,-2.9275837,35.168617,Nador,Morocco
MJQFFWwH,-118.7886,45.672073,Pendleton OR,United States
CmG5ywn4,-85.584366,10.260967,Santa Cruz,Costa Rica
hQCOrYo6,21.667665,44.47716,Kučevo,Serbia
hMBDQR48,-80.25339,35.824028,Lexington NC,United States
yAh8gbNV,15.3818245,37.961422,Furci Siculo,Italy
dx5XYiBn,-83.13465,42.46059,Ferndale MI,United States
pnCEUmSI,6.629568,51.664307,Wesel,Germany
zrAwsW2M,-115.99672,49.665157,Kimberley,Canada
IGy5Fntv,-99.951546,19.712996,San Felipe del Progreso,Mexico
rVLl5t8y,-46.902496,-16.359623,Unaí MG,Brazil
Xfr3OsDI,-97.40974,30.57019,Taylor TX,United States
1Z8Y_LcV,-2.483485,52.903553,Market Drayton,United Kingdom
knAeBXxg,11.04129,63.219246,Selbu,Norway
mA1OGSyh,-75.2809,2.9344838,Neiva,Colombia
ek12rmLg,7.532291,47.208836,Solothurn,Switzerland
rpnjVPfe,6.762329,51.434406,Duisburg,Germany
GbHYsEH1,10.036539,56.460583,Randers,Denmark
mSpD1yZJ,-38.63363,-4.042415,Guaiúba CE,Brazil
TlnVtgMx,-75.71604,37.690964,Onley VA,United States
eOUqu1Gw,-2.6154265,36.763683,Roquetas de Mar,Spain
8zMfVc4S,7.443409,52.28157,Rheine,Germany
mI3SZwEe,-53.39361,-32.02885,Herval RS,Brazil
Tb1aJMZy,20.265533,39.50615,Igoumenitsa,Greece
b8VsIUzl,152.35097,-24.866974,Bundaberg,Australia
vzV0Yp9B,15.982287,40.00135,Castelluccio Inferiore,Italy
AuY59pjG,-103.416504,20.671957,Zapopan,Mexico
wpTFuKpm,-16.713757,28.367144,Icod de los Vinos,Spain
72rdv3aG,-46.514675,-18.587257,Patos de Minas MG,Brazil
jM9shzmA,146.34518,-41.17706,Devonport,Australia
UScKOv3E,-0.2537897,39.163197,Cullera,Spain
aZHAwwPE,76.21443,10.527641,Thrissur,India
43pLiEL7,-60.949642,13.720608,Vieux Fort,Saint Lucia
VwCjnaBY,28.503914,-32.26315,Willowvale,South Africa
itxo7sgD,137.57532,-33.037968,Whyalla,Australia
RYZGgLMa,-2.7382426,52.22234,Leominster,United Kingdom
-xgkRopn,-86.625015,41.295876,Knox IN,United States
WEex7zRc,-3.8099804,43.462307,Santander,Spain
Y0KiyB6U,120.9734,15.486505,Cabanatuan City,Philippines
xFphGZks,-87.67725,34.79981,Florence AL,United States
HRibFxfI,120.59267,18.196012,Laoag City,Philippines
GLLAO-G0,6.420531,51.364994,Kempen,Germany
9KteJwKi,-71.10241,18.21208,Barahona,Dominican Republic
9alLlc2s,13.59474,45.227165,Poreč,Croatia
ExSgShPD,0.3071749,51.620476,Brentwood,United Kingdom
94imdFUo,3.980885,47.87459,Épineuil,France
SHD4JJjQ,109.013565,-7.264702,Bumiayu,Indonesia
qLHHsGum,25.935837,48.29208,Chernivtsi,Ukraine
jTflzNk8,77.55481,9.451482,Rajapalayam,India
EA6VFnjq,-2.0218294,52.69994,Cannock,United Kingdom
UsRnZi6L,30.803947,-0.843543,Isingiro,Uganda
MPunkXf1,5.052735,45.044235,Romans-sur-Isère,France
Kn3QSUC7,18.860151,-33.932106,Stellenbosch,South Africa
VkzLDi4d,7.6597786,44.64659,Savigliano,Italy
XKwnCa2i,124.20658,13.584863,Virac,Philippines
CVNf5OvY,-118.328224,33.34282,Avalon CA,United States
cjAIO5HD,-46.7948,-21.971231,São João da Boa Vista SP,Brazil
ndsyKFeI,-61.069885,14.606057,Fort-de-France,Martinique
eipumII4,100.41718,-0.9470832,Padang,Indonesia
hxisIk3v,24.489098,47.139263,Bistrița,Romania
ef0UPqoo,32.91745,-2.5164306,Mwanza,Tanzania
HuffxXC3,4.805528,43.949318,Avignon,France
ZgQsG2L4,-38.0946,-5.1488876,Limoeiro do Norte CE,Brazil
nJSmnssj,-8.963008,43.26508,Corme,Spain
gkfPW4HI,-3.106849,51.015343,Taunton,United Kingdom
SvADvgmU,-3.777493,50.283947,Kingsbridge,United Kingdom
eN8hXAMu,-114.98172,36.039524,Henderson NV,United States
mXOtgPjY,-61.560734,-30.945171,Sunchales,Argentina
EyGDsuBG,-5.051041,50.263195,Truro,United Kingdom
OddbhlbL,-93.27345,16.23297,Villaflores,Mexico
4I4AHn84,14.191673,40.88996,Marano di Napoli,Italy
uqYcJtmt,-97.92116,22.407745,Altamira,Mexico
tQxWGc32,5.769895,52.37477,Nunspeet,Netherlands
fyjKuWJ9,1.909251,47.902966,Orléans,France
ysCIOGFd,21.918943,47.0465,Oradea,Romania
n4PEUgG0,16.196337,39.268734,Mendicino,Italy
CyyA2t8Y,-17.394089,14.784868,Guediawaye,Senegal
sbBj9YRF,80.49824,8.754203,Vavuniya,Sri Lanka
pv7yD91g,-98.41222,21.136717,Huejutla de Reyes,Mexico
xUU7-ZIH,-120.29313,47.415684,East Wenatchee WA,United States
l3Pzxqdb,1.8646252,41.66816,Sant Vicenç de Castellet,Spain
WAaTBFlr,-1.7830973,4.9015794,Takoradi,Ghana
wtU7bpKo,86.98586,25.239157,Bhagalpur,India
48mFV6uL,-61.057323,13.857099,Soufrière,Saint Lucia
cWKknKtn,-35.951603,-8.611049,Cupira PE,Brazil
CN5D6VQT,152.01898,-29.057568,Tenterfield,Australia
aorhcTA6,-40.938736,-17.08068,Águas Formosas MG,Brazil
1Ido9KAa,6.2855196,52.58456,Nieuwleusen,Netherlands
wimW4cAJ,27.51436,-29.363218,Maseru,Lesotho
FWr3fXCR,-78.87836,35.052666,Fayetteville NC,United States
C1pv5WHf,-90.88874,43.55692,Viroqua WI,United States
53bMpo1h,4.98445,50.69282,Orp-Jauche,Belgium
AAwD094z,-36.689438,-8.9735775,Saloá PE,Brazil
JnMIT3kS,-5.024055,54.903366,Stranraer,United Kingdom
GIlFWJ8g,-54.92815,-34.93688,Punta del Este,Uruguay
QqxV5JW5,4.77791,50.37686,Lesve,Belgium
xNB26rgx,-57.95027,48.948997,Corner Brook,Canada
OSiNBEkQ,2.542178,49.354996,Sacy-le-Grand,France
23YpHM9D,76.723366,8.86225,Chathannoor,India
xEbLYhwE,-92.87382,40.729057,Centerville IA,United States
Tp27ihxu,104.77564,-2.9766307,Palembang,Indonesia
xjx8vD0g,150.89307,-34.42781,Wollongong,Australia
4yVCXO-B,1.3868339,51.389645,Margate,United Kingdom
JTEc4DLG,-100.88184,20.209002,Salvatierra,Mexico
UDNhGrmg,-91.66635,44.05539,Winona MN,United States
tAz6BDnn,146.91394,-36.074036,Albury,Australia
z7HCgx5p,-1.603411,54.95268,Gateshead,United Kingdom
OHjUkU6z,-73.466095,42.485874,West Lebanon NY,United States
GIy2DEJP,-121.92329,36.555237,Carmel-by-the-Sea CA,United States
fijoMmEA,-0.509456,51.38649,Chertsey,United Kingdom
2oASkREv,34.767956,-0.0917016,Kisumu,Kenya
ezDnKSTK,-80.807556,28.612219,Titusville FL,United States
XpJ9QCkU,-54.663082,-27.826307,Santo Cristo RS,Brazil
wcFicwRC,7.3732653,5.1215878,Aba,Nigeria
kExqetUm,-5.8493886,43.361916,Oviedo,Spain
tCHBPjjF,145.90521,-41.052856,Burnie,Australia
ZrO6rahe,29.220459,-1.6589675,Goma,Democratic Republic of the Congo
CXXApwS2,-9.25976,38.93065,Malveira,Portugal
141obuXW,0.095913,50.966415,Uckfield,United Kingdom
ZHbW6XfP,-97.678894,30.508255,Round Rock TX,United States
ZR1wnsgq,-70.3126,-18.478254,Arica,Chile
CJtqYekz,-72.10233,-36.606262,Chillán,Chile
lAZY3eQi,-36.4196,-8.710773,Jupi PE,Brazil
bQwEi3gP,145.43886,-17.001936,Mareeba,Australia
BJdwRpp5,-84.77217,37.645634,Danville KY,United States
JOmm9Bws,-82.23592,27.044224,North Port FL,United States
5NIF2Zjf,99.95769,12.568375,Hua Hin,Thailand
Sf8hnKCk,-81.52713,24.65833,Upper Sugarloaf Key FL,United States
B3gHsIwS,-74.49265,40.5726,Middlesex NJ,United States
1FfB1ZiO,23.361517,-34.055405,Plettenberg Bay,South Africa
o1ToKtYI,-85.03224,33.03622,LaGrange GA,United States
1yh7NaYX,-2.54087,48.585674,Pléneuf-Val-André,France
k6WP76LA,-73.17096,44.466995,South Burlington VT,United States
F2GvEEFt,7.5463886,6.458366,Enugu,Nigeria
cQXMFQUp,18.546286,50.102173,Rybnik,Poland
pupU0t_B,0.057722,44.948864,Villefranche-de-Lonchat,France
QUQAdk0y,-71.2326,-32.4499,La Ligua,Chile
spKm5FFp,-9.311829,10.382789,Kankan,Guinea
rpLrRxkG,-76.94553,38.955944,Hyattsville MD,United States
7herRFLH,5.6618266,53.21792,Menaldum,Netherlands
8rcigleB,-92.10049,46.78667,Duluth MN,United States
6LfOutb1,-52.27407,-27.634775,Erechim RS,Brazil
adJjEg9L,-5.2036204,50.312508,Saint Agnes,United Kingdom
Y4G3H3J6,-94.68218,39.195004,Parkville MO,United States
jOYJ7cmB,-11.55891,9.584413,Kabala,Sierra Leone
H8anvSKH,-60.171635,-35.432423,Veinticinco de Mayo,Argentina
6elerJeN,-91.931915,15.167377,Ixchiguan,Guatemala
VF9AJCbN,-0.80657,53.070038,Newark-on-Trent,United Kingdom
DoeQRRrJ,6.708877,46.17919,Morzine,France
ZHT94xlF,-5.52761,37.655636,Lora del Río,Spain
eMepO10Q,73.7898,19.997454,Nashik,India
13j0JbAN,29.985731,39.419956,Kütahya,Turkey
cZCnWDgT,-2.445258,52.678417,Telford,United Kingdom
szbCXoRd,23.057333,47.185455,Zalău,Romania
xA0qhFGR,37.90918,59.13233,Cherepovets,Russia
ShEtf1m6,-89.8739,14.501414,Monjas,Guatemala
37QBO6_w,-73.96908,4.719198,La Calera,Colombia
SfNu8igf,120.33331,16.0433,Dagupan,Philippines
c-gC-HsF,7.6222663,12.981561,Katsina,Nigeria
HFGwC7FN,-0.1224937,38.541058,Benidorm,Spain
00sORmQp,-80.13199,26.172306,Oakland Park FL,United States
bM79UvFc,7.085717,51.517742,Gelsenkirchen,Germany
dwY9fZbe,2.0807123,49.42954,Beauvais,France
OvTG9H6G,-1.379923,46.033306,Saint-Denis-d'Oléron,France
Cz9E9kf9,13.988097,37.483154,San Cataldo,Italy
1yMOij3E,33.17451,-12.284898,Lundazi,Zambia
pjiAOqO5,-0.52039,51.885643,Dunstable,United Kingdom
oBRoD8lz,-107.95522,30.374039,Casas Grandes,Mexico
8ttho2yc,16.738226,53.150967,Piła,Poland
h8sCxOcL,-1.9667503,53.336163,Buxworth,United Kingdom
J90PXvUN,-48.61328,-16.668081,Silvânia GO,Brazil
S9yw67cg,-76.25682,6.997374,Dabeiba,Colombia
KR2tw99M,5.514048,51.76118,Oss,Netherlands
eRjxlVcR,43.936058,56.296505,Nizhny Novgorod,Russia
7rl6Drj1,100.87708,12.9276085,Pattaya City,Thailand
dricMfkW,-80.08506,42.129223,Erie PA,United States
HxflJaGX,-112.00988,34.73919,Cottonwood AZ,United States
3cr0A0Mr,-115.45226,32.62454,Mexicali,Mexico
jOm7x86B,27.243626,40.22653,Biga,Turkey
MTcoggIR,0.0186555,5.708924,Tema,Ghana
CC9SAKmB,-89.545044,14.79249,Chiquimula,Guatemala
iOl8lqb8,114.594376,-3.3186066,Banjarmasin,Indonesia
t7vJnHIM,-123.53401,38.7723,Gualala CA,United States
Y4rMaDhr,-0.1354586,12.719223,Piela,Burkina Faso
xRPKqiN4,-46.424416,-23.891615,Cubatão SP,Brazil
YFez5q3K,-122.93561,45.519794,Hillsboro OR,United States
ua8ne8nf,25.277832,-17.78061,Kazungula,Zambia
HcNkbjKy,119.62906,-4.009622,Parepare,Indonesia
gwpwNRel,169.96693,-44.48804,Omarama,New Zealand
B-3zVrpl,-43.660088,-22.643812,Japeri RJ,Brazil
2UKb8PUW,-58.308956,6.01161,Linden,Guyana
dB_oqgxS,1.115305,52.569355,Wymondham,United Kingdom
1DfClXNG,24.574732,36.79294,Kimolos,Greece
VsK4AP2v,75.85838,22.719042,Indore,India
vG0FE8pT,10.181532,36.806496,Tunis,Tunisia
0HVk6c9F,7.125102,43.580418,Antibes,France
ewTHZ2KJ,5.50521,50.66624,Loncin,Belgium
1xo0uUnA,10.063375,56.265003,Hinnerup,Denmark
VtyG61Dg,18.771235,42.424664,Kotor,Montenegro
h7zBjrvf,-84.20129,30.877413,Cairo GA,United States
YsXtUw33,-60.697292,-31.610659,Santa Fe,Argentina
GYSBYTz1,126.084694,7.6659684,Compostela,Philippines
WjrZmUoj,80.78911,6.9497166,Nuwara Eliya,Sri Lanka
INQQP1wI,63.42869,-19.679531,Port Mathurin,Mauritius
3guu8ywq,-81.40757,28.291956,Kissimmee FL,United States
GummHse9,21.329216,41.02968,Bitola,North Macedonia
APiWBGFA,5.255894,51.368538,Hapert,Netherlands
89aFDu82,-84.03789,9.605151,Tarrazu,Costa Rica
E017guvk,-7.788051,41.826756,Montalegre,Portugal
yHmGGDWE,76.60661,28.895515,Rohtak,India
MQXSbsgu,1.203212,43.25792,Rieux-Volvestre,France
N7mjz54a,-74.223564,-13.163874,Ayacucho,Peru
mhXiXqib,101.445564,3.044917,Klang,Malaysia
QmCbWhhH,-0.751411,46.10491,Surgères,France
85DNlpV-,7.122337,43.65789,Villeneuve-Loubet,France
c8HXWX1n,6.017199,43.128777,La Garde,France
oBZeI5Kb,-75.1856,6.057265,Cocorná,Colombia
po0BMyLW,-50.326397,-27.815714,Lages SC,Brazil
DOtHOPEq,-79.43623,44.296295,Georgina,Canada
iSPwkNCt,-95.91889,45.591946,Morris MN,United States
VNoWn2pB,-78.110214,2.479311,El Charco,Colombia
64UBPfut,83.164154,19.907429,Bhawanipatna,India
Ybxr4whB,9.554921,56.17636,Silkeborg,Denmark
eO8MGisR,-120.639984,35.14216,Pismo Beach CA,United States
NyOkTXfN,15.184244,37.726986,Giarre,Italy
9xWv6ix5,-85.58723,42.291706,Kalamazoo MI,United States
-IGy5wYA,1.8922257,41.827106,Sallent,Spain
m9cKOuQn,-0.3042778,11.257893,Bittou,Burkina Faso
MeZWNGbL,-66.99284,10.3618355,Carrizal Municipality,Venezuela
vhZu4isa,-59.02692,-31.8677,Villaguay,Argentina
AJ4SIpBH,13.215222,43.71979,Senigallia,Italy
mUIjeu44,0.340375,46.580223,Poitiers,France
FZOoUeA9,9.158207,45.184723,Pavia,Italy
84V91DyH,-50.028942,-29.764986,Capão da Canoa RS,Brazil
1DayUA3c,-99.036514,19.605772,Ecatepec de Morelos,Mexico
mpgtDsy3,32.002758,2.6350853,Nwoya,Uganda
1lo3CjTA,-123.80529,39.445724,Fort Bragg CA,United States
mQSreMrm,-1.5490774,53.800755,Leeds,United Kingdom
rBNaHSV7,-73.85193,7.0617085,Barrancabermeja,Colombia
h74d3gz2,-75.417206,7.976803,Montelíbano,Colombia
keb2gSt_,-81.73286,28.022243,Winter Haven FL,United States
bpOH8Lbc,80.02554,9.661498,Jaffna,Sri Lanka
tl5dxd4X,-103.23102,44.080544,Rapid City SD,United States
ccBv5IsT,6.5770664,46.641945,Oulens-sous-Échallens,Switzerland
tAzyAOKs,-73.63429,40.72677,Garden City NY,United States
nyKEW_MH,-85.65914,40.558372,Marion IN,United States
hNoLyPHn,5.471422,52.518536,Lelystad,Netherlands
rYrKdTkh,175.70073,-36.835014,Whitianga,New Zealand
JCKYoXZS,3.16207,50.724995,Tourcoing,France
TApab2B9,5.0946617,7.984156,Osun,Nigeria
Sh4d0sXv,6.6356,44.8964,Briançon,France
jvuQxG1o,-117.81033,34.02862,Diamond Bar CA,United States
TtgFQy2v,7.0498443,4.815554,Port Harcourt,Nigeria
8cvQG9E-,-69.9,18.55,Villa Mella,Dominican Republic
3iXK6lN_,1.892482,44.85944,Saint-Céré,France
aUu4taYS,-122.11806,37.885834,Lafayette CA,United States
myBjLb8d,28.217484,36.434963,Rhodes,Greece
FloVLEfO,-66.85646,-29.413454,La Rioja,Argentina
UrTlMF0U,79.430435,28.367035,Bareilly,India
3LygLuua,-2.7605586,10.852594,Nandom,Ghana
9mCLePfp,36.161324,36.202286,Antakya,Turkey
hZFC3UHu,-4.1426563,50.375458,Plymouth,United Kingdom
fDkdZgWI,1.724549,43.82119,Rabastens,France
44iCwr4o,-65.95739,18.380781,Carolina,Puerto Rico
KvwuvpRx,-123.341736,43.216503,Roseburg OR,United States
YnU_Fgwi,-86.00081,34.35148,Geraldine AL,United States
DOZRfFvh,12.706567,46.165085,Maniago,Italy
Gs0Hp3Om,-16.579033,13.454876,Banjul,The Gambia
FO9PLrjD,-56.688023,-36.608788,Costa del Este,Argentina
mWAwDGO3,-66.16532,-17.413977,Cochabamba,Bolivia
amr9Yi5W,12.135653,46.54047,Cortina d'Ampezzo,Italy
ITk4VWJN,5.27212,45.597107,Bourgoin-Jallieu,France
nTfXybJx,120.643,17.956793,Banna,Philippines
8iGNhDti,-2.4637136,36.834045,Almería,Spain
J2RghPIa,-72.28819,18.513813,Petion-Ville,Haiti
mhhfqjTs,23.541319,41.090923,Serres,Greece
zjLEvRPq,-82.444595,40.022842,Heath OH,United States
1Yy40Eam,-4.053679,55.777634,Hamilton,United Kingdom
gfN1mqON,-50.783234,-29.357494,Canela RS,Brazil
e0315RMP,6.0285873,50.05463,Clervaux,Luxembourg
RP9tqxlc,-58.38128,-34.885403,Glew,Argentina
ywyVx-pm,15.784013,37.920704,Melito di Porto Salvo,Italy
fgsnoUuk,16.162891,38.733784,Pizzo,Italy
xgh7YnC5,-72.93113,5.716085,Sogamoso,Colombia
zQ3wFLN7,5.5571356,51.422894,Geldrop,Netherlands
wyF2ovzs,-75.0146,6.595905,Yolombó,Colombia
drGrXugv,-39.90377,-14.432502,Dário Meira BA,Brazil
XkA8i7Xw,100.1705,0.126017,Durian Tinggi,Indonesia
uuo9EsHU,-1.474841,43.49295,Bayonne,France
dKMZcZXK,-86.7919,15.770288,La Ceiba,Honduras
8dWvguWI,120.60848,18.270388,Bacarra,Philippines
C9dNmHQW,-72.22614,7.771357,San Cristobal,Venezuela
FFZRMKWV,13.577923,51.13052,Coswig,Germany
OOz0B6D0,120.93026,15.626585,Talavera,Philippines
yHQdam4Y,26.572735,43.249355,Targovishte,Bulgaria
FPSvTJLu,-86.89503,41.70754,Michigan City IN,United States
cPpmJKr-,-78.12023,-2.307438,Macas,Ecuador
Ca7kC8QH,5.661584,50.507008,Sprimont,Belgium
sgXA0EL9,-71.64063,19.847345,Monte Cristi,Dominican Republic
rWxHx7zG,6.9268284,52.311657,Oldenzaal,Netherlands
2MKohE5H,-113.81124,52.268112,Red Deer,Canada
cmoJyT3U,18.695515,45.554962,Osijek,Croatia
BxZ3OF1n,6.8637767,51.496334,Oberhausen,Germany
v5ybpMhA,-70.23362,1.2521739,Mitú,Colombia
0vPIdbS9,3.882936,45.042767,Le Puy en Velay,France
JGdasMl9,-77.475266,38.75095,Manassas VA,United States
7U5i8u2_,16.283821,41.319664,Barletta,Italy
u8WxycII,-38.22158,-8.96186,Petrolândia PE,Brazil
aZ1AudIh,24.093391,46.476044,Luduș,Romania
7L4qSe01,-82.28593,27.937801,Brandon FL,United States
OeCk4JPB,-5.924481,37.158463,Los Palacios y Villafranca,Spain
vpFfaM2b,-1.9841743,53.329876,Whaley Bridge,United Kingdom
2BZDFTkY,-72.482315,43.29841,Springfield VT,United States
vvOXWhQU,14.299421,40.9464,Cardito,Italy
87vEV4fk,-1.5196604,12.371428,Ouagadougou,Burkina Faso
dDg5g1PP,27.18607,40.802284,Beyoğlu,Turkey
DuM2v92d,7.011555,51.455643,Essen,Germany
ae4kORX8,-5.66354,40.970104,Salamanca,Spain
qyu50wAM,-73.61449,8.309746,Aguachica,Colombia
ACqxo1qS,3.425488,46.13186,Vichy,France
njGwJTgr,-117.038246,32.514946,Tijuana,Mexico
fWFAalc3,0.73726,50.949707,Rye,United Kingdom
i9JJxbHA,-89.18369,14.434537,Ocotepeque,Honduras
OmDKzRwH,-70.29091,19.514402,Blanco Arriba,Dominican Republic
PklrNecQ,40.73395,37.312904,Mardin,Turkey
OCpS6W5s,-61.135952,13.218051,North Union,Saint Vincent and the Grenadines
_VAurFxE,73.33,25.77,Pali,India
8AYCLWHs,-8.764596,53.762836,Ballyhaunis,Ireland
9ZzJ8DEm,-2.297818,51.811005,Hardwicke,United Kingdom
EUAWDAxD,21.20868,45.74887,Timișoara,Romania
CzQGpN6m,132.17247,43.36966,Artem,Russia
eR1rzm9s,4.1019516,51.02548,Dendermonde,Belgium
DOumwqNW,6.4428043,51.180458,Mönchengladbach,Germany
RLY2Rwee,-63.740345,44.659885,Timberlea,Canada
VvCof7F6,9.362171,52.108273,Hamelin,Germany
Soug4QpQ,-9.09946,38.810375,Bobadela,Portugal
PyfrYbff,11.37715,8.892853,Jalingo,Nigeria
se3TtekX,8.9292,42.6044,Santa-Reparata-di-Balagna,France
EYzTFymn,-50.246784,-20.284266,Fernandópolis SP,Brazil
EEhrArdP,77.72804,13.432366,Chikkaballapur,India
qsBUPE4R,9.706217,54.53764,Brodersby,Germany
hSxIhbQL,-3.8683124,40.47376,Majadahonda,Spain
gm-F4JrO,-95.573006,46.595345,Perham MN,United States
UwMdvkah,145.93819,-30.09066,Bourke,Australia
o57TAVVw,139.27472,-35.1197,Murray Bridge,Australia
JsfGERK8,-12.54382,15.017915,Diawara,Senegal
sWQpOKjw,-55.225666,-23.108307,Amambai MS,Brazil
0AefFjvf,-76.1915,4.089869,Tulua,Colombia
eYHH_One,-74.91504,10.796589,Baranoa,Colombia
LiAV9VCO,7.427008,43.740173,Monte Carlo,Monaco
p4m9ce_w,38.333523,38.355362,Malatya,Turkey
YCJwC2hl,4.668851,52.12766,Alphen aan den Rijn,Netherlands
NjNUL4UF,-6.4548388,54.420334,Portadown,United Kingdom
6av_PXs6,-87.50314,44.458332,Kewaunee WI,United States
nCT1WDv0,10.52677,52.268875,Brunswick,Germany
w32KWZ-V,-6.770814,34.033695,Salé,Morocco
-_xVFxee,37.083374,-1.0387568,Thika,Kenya
tbvsgH5K,-4.224269,55.82897,Rutherglen,United Kingdom
AO5qOHJt,6.585342,51.33876,Krefeld,Germany
Xk1uifTl,4.444643,50.41081,Charleroi,Belgium
W-l_QXqi,-75.26451,6.139611,El Santuario,Colombia
HHpUReIT,16.695868,39.24965,San Giovanni in Fiore,Italy
8YCnIuzA,-106.48502,31.761877,El Paso TX,United States
ZDgbfaQR,32.5599,15.500654,Khartoum,Sudan
N0NWGLxE,6.9856663,52.72455,Klazienaveen,Netherlands
hNycOmMh,-84.29631,33.774826,Decatur GA,United States
-k0DxgcC,-75.61688,6.1504855,Sabaneta,Colombia
AkHTnbld,-42.119015,-2.8409886,Água Doce do Maranhão MA,Brazil
hYRlmz3n,-92.93769,47.427155,Hibbing MN,United States
7tei3oRh,4.696981,44.37775,Pierrelatte,France
d0T9-Bee,14.832616,37.662754,Adrano,Italy
LeUZIFZY,7.8821206,46.294727,Visp,Switzerland
3cfUrvIs,-80.72092,40.06396,Wheeling WV,United States
zDych6pE,-67.557785,-15.835589,Caranavi,Bolivia
-j7ZQUxF,120.49414,16.04884,Manaoag,Philippines
W1bZ9FNw,1.7879685,12.071834,Diapaga,Burkina Faso
wzjgPmD0,12.45,47.77889,Grassau,Germany
6Y0DJihj,-77.27165,39.17316,Germantown MD,United States
vtDAyUaH,-45.947025,-21.424538,Alfenas MG,Brazil
Z8k6BGoX,-73.35139,43.9875,Bridport VT,United States
QZohTb2k,8.431642,47.14133,Rotkreuz,Switzerland
4FREF2Po,2.6090043,9.346683,Parakou,Benin
h18CRd9Z,7.7174363,44.845886,Carmagnola,Italy
s1u5D3x9,25.61412,-33.958035,Port Elizabeth,South Africa
Uyyp1zGd,-94.30944,46.60302,Pequot Lakes MN,United States
m4LaNH3a,4.423175,44.9061,Le Cheylard,France
bkvEDZ23,-1.4043509,50.909702,Southampton,United Kingdom
f3mkrjzu,-48.637085,-27.614079,São José SC,Brazil
RdRk6KHF,-118.28954,37.164932,Big Pine CA,United States
6FKqlsDO,-40.34969,-3.701499,Sobral CE,Brazil
sBlfwMQt,-121.78167,42.22487,Klamath Falls OR,United States
niww0Rsc,144.36134,-38.148544,Geelong,Australia
PYNUn9qU,11.082491,11.707235,Potiskum,Nigeria
UwAJxB5R,-53.27154,-22.295189,Batayporã MS,Brazil
1rcWWj1V,-83.4564,8.9634,Palmar Norte,Costa Rica
WYf5JL7q,86.26531,54.60105,Polysayevo,Russia
06MkqChh,-2.792568,36.70818,Almerimar,Spain
WLX3WuVA,49.1879,11.27554,Bosaso,Somalia
0k2wLLgO,-9.05679,53.270668,Galway,Ireland
GHUbHAZD,75.90639,17.65992,Solapur,India
1arPChxl,-69.041885,-16.563047,Desaguadero,Peru
I5RPdDrL,16.60432,40.666378,Matera,Italy
o_DqFCFo,11.717578,55.714657,Holbæk,Denmark
bhZTA5Q1,0.95813,49.543453,Barentin,France
c31n3LXz,-39.738567,-14.134912,Ipiaú BA,Brazil
djvd841Z,15.783125,39.893356,Praia A Mare,Italy
H4KYMtoq,14.908438,50.413425,Mladá Boleslav,Czechia
2NfdlBos,-38.964756,-6.749282,Lavras da Mangabeira CE,Brazil
37KNaL56,-61.586845,16.267939,Baie-Mahault,Guadeloupe
x927Vo6g,12.076104,41.949898,Ladispoli,Italy
ZyIkqFrr,6.223,6.2077,Owa-Eke,Nigeria
s0HnzKdT,-8.566298,38.176254,Grândola,Portugal
OptUA0tE,-57.575928,-25.26374,Asunción,Paraguay
vh9JdqyM,150.88832,-32.265167,Muswellbrook,Australia
SNXTIi78,-89.093994,42.27113,Rockford IL,United States
lddyQDKX,5.540495,52.331127,Zeewolde,Netherlands
xfw6IU-J,-122.49075,40.598118,Shasta CA,United States
ucIxAloH,9.48911,55.250072,Haderslev,Denmark
xmJF7ud2,-46.121826,-23.832304,Bertioga SP,Brazil
X6nty9cB,95.32375,5.5482903,Banda Aceh,Indonesia
5BWm7c9Y,10.220664,47.559223,Immenstadt,Germany
Fa69y4AU,-76.46199,-8.45925,Uchiza,Peru
